#,glass,cardboard,type5,crisps,batteries,cartons,type4,envelopes,aerosols,wipes,plasticbottle,toothpaste,cleaningbottles,petfood,tins,Score,Start Date (UTC),,Submit Date (UTC),Network ID
rftyr3mwnje2mlmosrftyrpu441a55vr,1,1,1,2,Battery bank,2,1,1,2,1,1,2,2,2,1,10,2020-06-05 13:12:44,,2020-06-05 13:15:08,d07d7e9507
hh7zekudxkdy4izivhh7jrrpn2n0lkim,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,1,1,2,1,13,2020-06-05 13:10:44,,2020-06-05 13:14:23,70a052fde4
ig8zl3okmjo1tnsu6sig8zlafhvzgl82,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-05 13:09:36,,2020-06-05 13:11:44,4bf46dddcd
qem2t5h4ur99zzqem2t5zxyksyy1oxw5,Bottle bank,1,1,2,Battery bank,1,1,1,1,1,1,2,1,2,1,14,2020-06-05 12:58:14,,2020-06-05 12:59:53,b2792756bf
l4u5s5jnxgfeinga0l4u5s58j6gtrtbi,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,1,2,2,1,12,2020-06-05 12:55:36,,2020-06-05 12:57:31,a0afc13989
mpax74r9zo4h3lndyh7oampax74rhkv8,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,1,1,13,2020-06-05 12:50:45,,2020-06-05 12:52:04,99a23ac4ef
sv2m8rgaka5qo17p9ebrsv2m8rgxzp2k,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-06-05 12:43:35,,2020-06-05 12:47:45,06879360b8
rns4tiim0alit0d9u2rnse2byfaq8451,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-05 12:40:48,,2020-06-05 12:42:10,379cb47f76
4s8ftbs0zhadij043e4s8ftbsvhtxt3k,Bottle bank,1,1,2,Battery bank,1,1,1,1,1,1,1,1,2,1,13,2020-06-05 12:35:50,,2020-06-05 12:39:15,3a206f4e52
wi9b9moa3kgd90qcnnwi9b9mz71lembb,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,1,1,1,2,11,2020-06-05 12:36:27,,2020-06-05 12:38:53,35aefa7dd6
6c91xs3vvhqv1whtk6c91xs31jum466q,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,1,1,13,2020-06-05 12:32:58,,2020-06-05 12:34:43,3f50d32cc2
dfycw6kwonoga5ow23c1todfycw6krbq,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-05 12:26:15,,2020-06-05 12:27:46,9b5a73e8ab
ldx9h3pbcrcc1j4qldx9h8jre3e4g2k4,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-06-05 12:21:57,,2020-06-05 12:24:02,cc1eaba820
stgk7zk6wzhm4rghsstgk7j9wl3b7ye0,Bottle bank,1,1,2,Battery bank,1,2,1,2,2,1,1,1,2,1,12,2020-06-05 12:20:22,,2020-06-05 12:23:01,f5a9cb1940
gewddw0etbt1nvhcl6dybgewddwvw9k8,Bottle bank,1,2,2,Battery bank,1,1,1,2,2,1,2,1,2,1,13,2020-06-05 12:20:59,,2020-06-05 12:22:06,043cca3b00
chh2uvg8i8o7q842hfxoevmchh2uxkzd,Bottle bank,1,1,1,Battery bank,2,1,1,2,2,1,1,1,2,1,11,2020-06-05 12:18:12,,2020-06-05 12:20:37,e0d312f9f5
t84ory7mvab3jr1sy0it84orytgosmfi,Bottle bank,1,1,2,Battery bank,1,2,2,2,2,1,2,1,2,1,12,2020-06-05 12:17:44,,2020-06-05 12:19:46,fb99ca99df
864n6qhdlsvl96he0qfbk864n6qhdovv,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-05 12:16:33,,2020-06-05 12:18:52,9fe2845690
mexoki8bkj4yrhaxo0hmexokiu5i7pp5,Bottle bank,1,1,1,Battery bank,1,2,2,2,2,1,1,1,1,1,9,2020-06-05 12:13:18,,2020-06-05 12:15:05,410626a8d7
vu75exxmpzaqga79yqvu758hjjy7oc66,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,1,1,1,1,12,2020-06-05 11:59:40,,2020-06-05 12:02:21,78cdc60183
3bgm0qdkpn59mz6kz4a2s3bgm0jqtwrz,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-05 12:00:25,,2020-06-05 12:02:08,95cd113b93
kh137j81xsruuizdkkh137jyj15kisl2,Bottle bank,1,1,2,Battery bank,1,2,1,2,2,1,2,2,2,1,12,2020-06-05 11:59:38,,2020-06-05 12:01:40,0a94a6d7d7
480bittg8yrfdhg549al480bim6ncwar,Bottle bank,1,1,1,Battery bank,1,2,1,2,1,1,2,2,2,1,10,2020-06-05 11:58:33,,2020-06-05 12:01:37,fcba1ee61a
oxuqnj9iy81u2n9i4cf6oxuqnj99hf37,Bottle bank,1,2,2,Battery bank,2,2,2,2,2,1,1,1,1,1,8,2020-06-05 11:56:41,,2020-06-05 12:00:36,ab684baa88
9i6znk2rsbp7ed8hr9i6zn5wwe8on62n,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,1,1,12,2020-06-05 11:54:13,,2020-06-05 11:57:40,fcba1ee61a
qxj70znmskrabejukd55qxj70z8uu6s9,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,2,2,1,14,2020-06-05 11:44:43,,2020-06-05 11:46:14,c74e30a418
4oyiyvkpizvbalum1u4oyiyj96d12q5c,Bottle bank,1,1,2,Battery bank,2,1,1,1,2,1,2,1,2,1,14,2020-06-05 11:42:48,,2020-06-05 11:44:11,7aa9d4ceb7
b3bd7a6qp9gckymnhlwzqrb3bd7a62y9,Bottle bank,1,2,2,Battery bank,1,1,1,1,2,1,2,1,1,1,13,2020-06-05 11:38:57,,2020-06-05 11:41:05,2a0c4dd6c4
jhtwfrlm4qptxj2hjhtwfohf3xdsekpf,Bottle bank,1,1,1,1,1,1,1,1,2,2,2,1,1,2,10,2020-06-05 11:39:24,,2020-06-05 11:41:04,3f2314793d
6n6n9jju3kp4i52lq96n6n9pwhi23wop,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-05 11:39:24,,2020-06-05 11:40:39,4447bab878
zjntwyunb5jsxmslv08rszjntwy8cxbe,Bottle bank,1,2,,Battery bank,1,1,1,1,2,1,1,1,2,1,12,2020-06-05 11:35:33,,2020-06-05 11:37:37,2c073654cc
tfrdo7t83uhm1wyrhwtfrdo7osdhfud5,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-05 11:35:37,,2020-06-05 11:37:05,ae07469fa3
0f1uqpgmtr820f1ub02dlb7juhvjicmb,Bottle bank,1,2,2,Battery bank,1,2,1,2,2,1,2,2,2,1,11,2020-06-05 11:26:14,,2020-06-05 11:28:57,8206ef01af
inusxk55pj5zbt17b1inusxklwoaal4o,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-06-05 11:25:09,,2020-06-05 11:27:39,2178ac7cd0
v2d1vafnmpa7bphiolv2d1v5d52qqzfn,Bottle bank,1,1,2,Battery bank,2,1,1,1,1,1,2,2,2,1,12,2020-06-05 11:24:42,,2020-06-05 11:27:01,747c2cba7c
n5xrmbwux3n9am3uf2izn5xrmj3w2az8,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,2,2,1,12,2020-06-05 11:21:15,,2020-06-05 11:23:05,84db9ba59e
z6rcncgtb2my9nfmlz6rcrnlwoincxa3,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-05 11:14:49,,2020-06-05 11:17:45,1a2a7396bf
f3jyx46w8aytgq2gzf3jynxauu1hkztd,Bottle bank,1,2,1,Battery bank,1,1,1,1,2,1,1,1,1,1,11,2020-06-05 11:11:53,,2020-06-05 11:15:19,ae68e5f556
7k7e8z2z7f47k7501ab3mcjvfu1d91u5,Bottle bank,1,1,2,Battery bank,2,1,1,2,2,1,1,1,2,1,12,2020-06-05 11:07:09,,2020-06-05 11:09:45,f64658aa78
4e9zil5k7wyeca4e9zuhqd0moga6gk8l,Bottle bank,1,1,2,Battery bank,1,2,1,2,2,1,1,1,2,2,11,2020-06-05 11:05:04,,2020-06-05 11:06:49,1090c6e8ca
rx6v7owkc7ronxnhbprx6v7zogpfwlli,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-05 11:03:57,,2020-06-05 11:05:51,8b07ff80f7
ov672ja60luz5vatuov67yhtodf8bsxo,Bottle bank,1,2,2,Battery bank,1,2,1,1,2,1,2,1,2,1,13,2020-06-05 11:03:02,,2020-06-05 11:05:03,35103bd8f5
575u55jzny3vtigbo0575u5wn6vs84a8,Bottle bank,1,2,2,Battery bank,1,1,1,1,2,1,2,1,2,1,14,2020-06-05 11:01:58,,2020-06-05 11:03:59,a5bd5d1ad3
2v59r1jga5vtbatq2v59q3y4y0oqo2jz,Bottle bank,1,2,1,Battery bank,1,2,1,1,1,1,2,1,1,1,10,2020-06-05 10:59:31,,2020-06-05 11:01:50,f49f2064d7
ou32iliyx1mxuz33vd4ou32iliykorpj,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-05 10:56:50,,2020-06-05 10:58:19,e2bd49d721
ayzk7jqhluhf1t4m0ayzk7jq3gxay2d1,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-05 10:50:26,,2020-06-05 10:52:31,e4bb9fb7de
nizy6jjjfdjsbnizy4feta0eloehm2pm,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,1,1,1,1,12,2020-06-05 10:50:42,,2020-06-05 10:52:19,41cfb7faaa
up9u6dka9ber3vn1rpxup9u6dsbf1l32,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-05 10:49:51,,2020-06-05 10:52:01,ab0bd10f51
5o0bmpq67cihyapw5o0bmp87ntmjq0qj,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,1,1,1,1,12,2020-06-05 10:47:38,,2020-06-05 10:50:01,fae16c3ec5
jwasuwf0ouw2j1thtojwasu30qg5xz6d,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,2,1,2,1,14,2020-06-05 10:46:59,,2020-06-05 10:48:47,e72aafa3d5
a804sy1jlokg50maf5ga804sy1js6rvm,Bottle bank,1,1,2,Battery bank,1,1,2,1,2,1,2,1,2,1,14,2020-06-05 10:43:34,,2020-06-05 10:45:28,5219952643
j7oj1plgyfr28h39xyj7oj12phvgiyqj,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-05 10:40:47,,2020-06-05 10:42:45,c898ceb311
4zb1r1fskbdkhu254zbkg3ght7mh6l6j,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-05 10:39:39,,2020-06-05 10:41:35,116d2e5fd5
rs97q7hjd4vi2hdv93urs97f4mmmhkn0,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-06-05 10:36:23,,2020-06-05 10:39:30,3c32068b6c
cv0n7tbovbtplf4749u6cv0n4q4d98wy,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-05 10:35:00,,2020-06-05 10:39:28,8b65c4544b
s7t9tkz064syjun0knps7t9tgoclh9qs,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,1,1,13,2020-06-05 10:36:52,,2020-06-05 10:38:15,f6645c8a0e
nkyqnfs5p1xbxq48qnkyqo0ntmnnz1hi,Bottle bank,1,1,2,2,1,1,1,2,2,1,1,1,2,1,12,2020-06-05 10:35:56,,2020-06-05 10:37:50,a0cfe1e9a0
kt77h1io5tcqqgkt77h030y36wvj43zl,Bottle bank,1,2,2,Battery bank,1,2,1,2,2,1,1,1,2,1,11,2020-06-05 10:30:37,,2020-06-05 10:33:12,8f98ed0ca6
esbjswxdnxs7wg4rhdr8dptsesbjswxd,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-05 10:27:23,,2020-06-05 10:31:56,715b55063e
mhns0i7crfvjiy60cknw3uhpiy6y3a22,Bottle bank,1,1,2,Battery bank,2,1,1,1,2,1,2,1,2,1,14,2020-06-05 10:29:05,,2020-06-05 10:31:03,c242cf1452
8i8gmyqbfltkqh9wecsjs8i8gmyq9qkc,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,1,1,14,2020-06-05 10:29:21,,2020-06-05 10:30:56,5abe7e4797
r9lowbfxxsboeaavr9lowbef65604not,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-05 10:27:03,,2020-06-05 10:29:23,157636df64
2f5ynk1kjygp42f59in2l7dwevau1bqy,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,2,1,2,1,14,2020-06-05 10:22:57,,2020-06-05 10:24:37,89c2259a6d
7zvyva9dias4nf7wx0t3u77zvyva9dad,Bottle bank,1,1,2,Battery bank,1,1,1,1,1,1,1,1,2,1,13,2020-06-05 10:18:59,,2020-06-05 10:21:25,3705a265fd
otvvg4vq1v5yhmpeb1xqotvvg3e32673,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-05 10:18:23,,2020-06-05 10:20:34,893f455d2a
lt5cbhpgkd3e1nahbcdfzbflt5cbh7vz,Bottle bank,1,1,2,Battery bank,1,2,1,2,2,1,2,1,2,1,13,2020-06-05 10:13:32,,2020-06-05 10:17:19,66484f3799
w2tcuvrnt8gpuj0rl3nwq9w2tcuvt0py,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,1,1,13,2020-06-05 10:11:24,,2020-06-05 10:15:25,470d00c04a
00ldug7a9auj33eup5de00lduiisg5iq,Bottle bank,2,1,2,Battery bank,1,2,2,1,1,2,1,1,1,1,8,2020-06-05 10:11:41,,2020-06-05 10:14:54,352c4ba211
6ilxbyozs4nzpby7vd6ilx9p8ucawbqh,Bottle bank,1,1,2,Battery bank,2,1,1,2,2,1,1,1,1,1,11,2020-06-05 10:04:01,,2020-06-05 10:06:38,babbc26ca2
5e5vpictriwobr5bjt35e5vn1xc8x6cz,Bottle bank,1,2,1,Battery bank,1,1,1,1,2,1,2,1,2,1,13,2020-06-05 10:00:40,,2020-06-05 10:03:04,a2792f8e0b
2khu7s60qwybsx83i2khu7q808w8rbam,Bottle bank,1,1,2,Battery bank,1,2,1,2,2,1,2,2,2,1,12,2020-06-05 09:58:35,,2020-06-05 10:00:11,cae89d6a98
lbzotu7wa6474se7otucjdfslbzotu7w,Bottle bank,1,1,1,Battery bank,2,1,1,2,2,1,2,1,1,1,11,2020-06-05 09:55:50,,2020-06-05 09:58:50,1511e6c980
k6ojqqbnckouv1d7rxgpkk6ojqq0wshf,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,2,1,1,1,13,2020-06-05 09:54:38,,2020-06-05 09:58:09,bee78d6e3c
zzar3nuofjmlr06boimzzar3aqy1jpfq,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-05 09:54:39,,2020-06-05 09:56:43,83fd202af2
45ap9lw7e7n2l184445ap0t3h682ad69,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,1,1,14,2020-06-05 09:54:51,,2020-06-05 09:55:59,dbc89b1ddf
sicxd6htnvt7y9ndchosicxdwddmiaf9,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-05 09:52:58,,2020-06-05 09:54:55,22ac9f8f3f
db82sr4waq2r1we0lj67wdb82sd3p0su,Bottle bank,1,1,2,Battery bank,,2,1,1,2,1,2,1,1,1,12,2020-06-05 09:52:46,,2020-06-05 09:54:32,dbc89b1ddf
an1jpmrvdt34x55wan1jpqhnr2g2h322,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,2,1,2,1,14,2020-06-05 09:48:06,,2020-06-05 09:50:07,a482f046a5
jgr7dloemwsxyndsholjgr7xt51vhqth,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,2,1,1,1,13,2020-06-05 09:41:54,,2020-06-05 09:44:39,6c149e69a2
qazauixm871jdd3ep53qqazauix3urrk,Bottle bank,1,2,2,Battery bank,1,2,1,2,2,1,1,1,2,1,11,2020-06-05 09:41:47,,2020-06-05 09:44:36,7dabbd75fe
hqxf87vjivw6oz010hw1whqxf87v3jjg,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-05 09:38:05,,2020-06-05 09:39:52,48d7cc1111
acu4z2u6324wg7n1jps085acu4z2uga3,Bottle bank,1,1,2,Battery bank,1,2,1,2,2,1,2,1,1,1,12,2020-06-05 09:36:14,,2020-06-05 09:38:28,b5db95c93f
z768kin87idbpqkjl0f8kz7673wkf6lz,Bottle bank,1,1,1,Battery bank,1,2,1,1,2,1,1,1,2,1,12,2020-06-05 09:35:06,,2020-06-05 09:36:38,1073fcdf0f
2nri0m0sl89h2krihnkwv2nri6k4e5vn,Bottle bank,1,1,2,Battery bank,1,1,,,2,,,,,,8,2020-06-05 09:34:40,,2020-06-05 09:36:30,d858b6e6ae
pfekqeyg97uwgaifbeklpfekqeidkb00,Bottle bank,1,1,1,Battery bank,1,1,1,2,1,1,2,1,2,1,12,2020-06-05 09:30:31,,2020-06-05 09:34:30,04820fab13
yjrp3gpgqbiwjbru0bt499iyjrp3gpis,Bottle bank,1,1,2,Battery bank,1,1,1,1,1,1,2,,2,1,13,2020-06-05 09:32:30,,2020-06-05 09:34:19,d858b6e6ae
loi13cczap3k4x78aloi1yj2nwz9b1im,2,1,2,2,Battery bank,1,2,1,2,2,1,2,2,2,1,10,2020-06-05 09:32:23,,2020-06-05 09:34:19,d1b1f027b2
0onkhwfg31027cx0d7oh4vkpe0gyvmp2,Bottle bank,1,1,1,Battery bank,1,2,1,2,2,1,1,1,1,1,10,2020-06-05 09:32:34,,2020-06-05 09:33:54,cea04dc0b9
xxuol3nth977ohhn55xxuooged0x0cos,Bottle bank,1,1,2,Battery bank,1,2,1,2,2,1,1,2,2,1,11,2020-06-05 09:31:43,,2020-06-05 09:33:52,d5cd5f5d03
fhohkdw6nljalj4cka0ofhohk5hugy7t,Bottle bank,1,1,2,Battery bank,1,1,1,2,1,1,1,1,2,1,12,2020-06-05 09:30:08,,2020-06-05 09:32:45,a32a6899dc
c3uqwfru7d1inbrsn8pc3u4t9uyb3vlw,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-05 09:31:14,,2020-06-05 09:32:45,04dfe7098e
hvhg5kt3tn7pcvsx52hvhg5oh6fjrxw4,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-05 09:29:25,,2020-06-05 09:32:19,e90c97e6c3
se0uacxu0jjrxy15oase0uacbm0bhcf3,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-05 09:29:34,,2020-06-05 09:31:10,d8f064466d
no00ngb0g0q3ry7o06f6d1pno00nn2mh,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,,1,12,2020-06-05 09:28:33,,2020-06-05 09:30:59,d858b6e6ae
wj864xy6lad6xiqhawvletwj864xrknh,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-05 09:25:56,,2020-06-05 09:27:53,9fe2845690
5yp7letw6ul4b5yx3tkggxi8rsa9oaw2,Bottle bank,1,1,2,Battery bank,1,2,1,2,2,1,1,1,2,1,12,2020-06-05 09:24:53,,2020-06-05 09:26:58,990437443a
hq5gb4qnt6xgbme5xhq5gb6ua5269pwk,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-05 09:24:43,,2020-06-05 09:26:55,d42c027ca4
adla43budyvfxyhqmdq1nadla4dlamwl,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,1,1,14,2020-06-05 09:23:51,,2020-06-05 09:26:15,44e03a40b4
02bfvev0vfczmrf02bfedaboi21sfv9e,Bottle bank,1,1,2,Battery bank,2,1,1,1,1,1,1,1,2,1,12,2020-06-05 09:21:41,,2020-06-05 09:24:51,42a510878e
pmuig992d48u5w47aw5pmuig99av4onv,Bottle bank,1,1,1,Battery bank,1,2,1,2,2,1,2,2,2,1,11,2020-06-05 09:22:42,,2020-06-05 09:24:35,756828b3a8
k417fxu3uwsxs3ok417bx6xzxr0ab4tl,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-05 09:22:45,,2020-06-05 09:24:11,ae07469fa3
ei3ofmn91thgk89eiztnxp4jwet1rztg,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-05 09:21:38,,2020-06-05 09:23:48,6b0c067ec9
2ydhh86diozv1hmm2ydh4v51br08k3bv,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-05 09:22:06,,2020-06-05 09:23:48,7aa9d4ceb7
jaielc0w7732w2u4dtwjaielcguwj9q6,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-06-05 09:21:02,,2020-06-05 09:23:32,81ce9c62e5
k1wna4werpvvbk1wtqsukxep4dar75qs,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,2,1,2,2,13,2020-06-05 09:22:13,,2020-06-05 09:23:21,ea88ce3fca
qae1nkgf4h8pn3mtqae1b6p8fj3ko2zo,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,1,1,2,1,13,2020-06-05 09:20:24,,2020-06-05 09:22:54,b6a484abb1
3qw0qot8orr29zr3qw0cd0kl9eortc16,Bottle bank,1,1,2,Battery bank,1,1,1,1,1,1,1,1,1,1,12,2020-06-05 09:17:12,,2020-06-05 09:19:44,89ac242663
98vh026yaqmry498vh2xn59yygwik37v,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,2,1,2,1,14,2020-06-05 09:16:52,,2020-06-05 09:18:40,c7f6fdcd89
3hle2xmyzp5v6q5ckw8s7c3hle2xm45y,Bottle bank,1,2,2,Battery bank,2,2,1,2,2,1,2,1,1,1,10,2020-06-05 09:12:29,,2020-06-05 09:15:39,a9e70f0a3e
ysdwj8q22ezlnwerlmyi1ysdwj6r649f,Bottle bank,1,1,2,Battery bank,1,2,1,1,1,1,2,1,2,1,13,2020-06-05 09:09:46,,2020-06-05 09:12:27,68f8ec6a22
b3o6hlzi0owagjm1reb3o6hlin0qojj1,Bottle bank,1,1,2,Battery bank,2,1,1,2,2,1,2,1,2,1,13,2020-06-05 09:07:47,,2020-06-05 09:10:10,60fa6613e6
tcrkk6dy0mdte609etcrkk0m9xu9uy46,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,1,2,2,1,12,2020-06-05 09:07:16,,2020-06-05 09:09:30,81e27ed2fe
725fzmu0cq67bp7mi725fdt7nvoeozkz,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-05 09:06:10,,2020-06-05 09:08:20,6762c2228c
34rza2crrv8307lsmervy34rza24vsc9,Bottle bank,1,1,1,Battery bank,1,2,1,1,1,1,1,1,2,1,11,2020-06-05 09:05:41,,2020-06-05 09:06:58,3529b7c644
gc9cpjidbiyj6kgc9fo4cz7km9a16xy0,Bottle bank,1,1,2,Battery bank,2,1,1,2,2,1,2,2,2,1,12,2020-06-05 09:03:11,,2020-06-05 09:05:23,cf5625ef48
t1s6cd2qylygc468t1s6embvq31momrh,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-05 09:01:48,,2020-06-05 09:04:10,f24b596235
6evlw0b34k9hdwm6evlwp9uj1f66avzt,Bottle bank,1,2,1,Battery bank,1,1,1,1,2,1,2,1,2,1,13,2020-06-05 09:00:03,,2020-06-05 09:02:04,0ed5b32a10
1xpwb74d6boethb30t191xp3zcdx1fnj,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-05 08:58:25,,2020-06-05 09:01:52,1d088de391
sk4v3g5m54wyxiyogk1sk4v3gb7pq2it,Bottle bank,1,1,1,Battery bank,1,1,1,1,1,1,2,1,1,1,12,2020-06-05 08:59:30,,2020-06-05 09:01:31,9ba6babbfe
sewu8o1og3q8ah96sewuqztflpkphqe6,Bottle bank,1,1,2,Battery bank,1,2,1,2,2,1,2,1,1,1,12,2020-06-05 08:59:17,,2020-06-05 09:01:15,8eca887f99
rk0iah68utgq1d269g9rk0i9g32jjmhi,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-06-05 08:58:28,,2020-06-05 09:00:03,408f4edbd2
6b15zlfvoid2eowm3ouvjp6b15zcte9b,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-05 08:55:01,,2020-06-05 08:57:05,c5cef416cc
qemiiv2zzzocc2j4buqemiiv2zfifp69,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,2,1,13,2020-06-05 08:54:41,,2020-06-05 08:56:35,5416203cbd
n84t00ithvhdgr46en846de8fc460luy,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-05 08:53:59,,2020-06-05 08:56:26,c413bc68d4
9qmz8zrjm3cf4oz9qmz0lxrxii2z0ytk,Bottle bank,1,2,2,Battery bank,1,2,1,2,2,1,2,1,2,2,11,2020-06-05 08:53:59,,2020-06-05 08:56:21,a3fae73aa9
liqbtm2mmds9tcjmmql25wpliqbtmh4e,Bottle bank,1,2,2,Battery bank,2,1,1,1,2,1,2,1,1,1,12,2020-06-05 08:53:01,,2020-06-05 08:55:29,4ec7bc2214
dx4y37sh4inw3dx4y3r60b1m9m5bzkd4,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-05 08:52:40,,2020-06-05 08:55:11,e6e87f7009
iepiyap8bcomhvngrgqwm8iepiyappky,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,2,2,1,13,2020-06-05 08:47:30,,2020-06-05 08:51:33,3fcb336213
0y0mlufm8ulj67vie070y0mluf5p8nw9,Bottle bank,1,1,2,Battery bank,2,1,1,1,2,1,2,1,1,1,13,2020-06-05 08:47:29,,2020-06-05 08:51:33,49940fc84f
p36a700dkz2htj91fdsnmp36a707s895,Bottle bank,1,2,2,Battery bank,2,1,1,2,2,1,,1,1,1,10,2020-06-05 08:47:47,,2020-06-05 08:51:01,922563bc89
38cltt4fiwjetpnqoj6mn38cltt46gbx,1,1,1,2,Battery bank,2,2,1,1,2,1,2,1,2,1,12,2020-06-05 08:45:37,,2020-06-05 08:48:31,ae07469fa3
y3b410kkchb9ghrmqy3b41vswplgw5wd,Bottle bank,1,1,1,Battery bank,1,1,1,2,2,1,2,1,2,1,13,2020-06-05 08:45:44,,2020-06-05 08:48:21,c647b8c731
ogfho43jjuxzted7ogfhi53slupkb22f,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-05 08:42:44,,2020-06-05 08:44:48,3e631eade0
5c9wcuvxjeliwz5c9wcq3dibqcv6ymun,2,1,1,2,Battery bank,2,2,1,1,2,1,2,1,2,1,12,2020-06-05 08:39:42,,2020-06-05 08:42:53,a036134a18
